gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
oosterschelde.10,"Oosterschelde, 10","Oosterschelde, 10",51.604528,3.459883,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.11,"Oosterschelde, 11","Oosterschelde, 11",51.64329,3.480331,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.12,"Oosterschelde, 12","Oosterschelde, 12",51.679663,3.590399,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.13,"Oosterschelde, 13","Oosterschelde, 13",51.733324,3.554848,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.14,"Oosterschelde, 14","Oosterschelde, 14",51.720117,3.676908,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.15,"Oosterschelde, 15","Oosterschelde, 15",51.582828,3.471022,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.4,"Oosterschelde, 4",voorheen Schaar,51.65514,3.69342,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.9,"Oosterschelde, 09","Oosterschelde, 09",51.623848,3.663128,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.roompotsluis.binnen,Oosterschelde Roompotsluis binnen,Oosterschelde Roompotsluis binnen,51.618,3.688,,,Netherlands,Rijkswaterstaat WaterWebservices
oosterschelde.roompotsluis.buiten,Oosterschelde Roompotsluis buiten,Oosterschelde Roompotsluis buiten,51.619,3.68,,,Netherlands,Rijkswaterstaat WaterWebservices
oostfriesegaatje,Oostfriese Gaatje,Oostfriese Gaatje,53.375185,6.95832,,,Netherlands,Rijkswaterstaat WaterWebservices
oostfriesegaatje.midden,"Oostfriese Gaatje, midden","Oostfriese Gaatje, midden",53.390853,6.990011,,,Netherlands,Rijkswaterstaat WaterWebservices
oostfriesegaatje.noord,"Oostfriese Gaatje, noord","Oostfriese Gaatje, noord",53.434134,6.916686,,,Netherlands,Rijkswaterstaat WaterWebservices
oostkapelle,Oostkapelle,Oostkapelle,51.591465,3.555529,,,Netherlands,Rijkswaterstaat WaterWebservices
oostkapelleduinweg.badstrand,"Oostkapelle Duinweg, badstrand","Oostkapelle Duinweg, badstrand",51.583776,3.54112,,,Netherlands,Rijkswaterstaat WaterWebservices
oostmahorn,Oostmahorn,Oostmahorn,53.3798,6.162597,,,Netherlands,Rijkswaterstaat WaterWebservices
oostmeep,Oost Meep,Oost Meep,53.311314,5.410762,,,Netherlands,Rijkswaterstaat WaterWebservices
oostmeep.oost,"Oost Meep, oost","Oost Meep, oost",53.293331,5.446894,,,Netherlands,Rijkswaterstaat WaterWebservices
oostmeep.west,"Oost Meep, west","Oost Meep, west",53.322994,5.358695,,,Netherlands,Rijkswaterstaat WaterWebservices
oostoever,Oostoever,Oostoever,52.93414,4.792286,,,Netherlands,Rijkswaterstaat WaterWebservices
oostvaardersdiep,Oostvaardersdiep,Oostvaardersdiep,52.418036,5.220809,,,Netherlands,Rijkswaterstaat WaterWebservices
oostvoorne,Oostvoorne,Oostvoorne,51.92553,4.103611,,,Netherlands,Rijkswaterstaat WaterWebservices
oostvoorne.badstrand,"Oostvoorne, badstrand","Oostvoorne, badstrand",51.911163,4.048644,,,Netherlands,Rijkswaterstaat WaterWebservices
opperduit.lek,Opperduit Lek,Opperduit Lek,51.8962802,4.7198061,,,Netherlands,Rijkswaterstaat WaterWebservices
oranjeplaat.badstrand,"Oranjeplaat, badstrand","Oranjeplaat, badstrand",51.51678,3.706816,,,Netherlands,Rijkswaterstaat WaterWebservices
oranjesluizen.oost,"Oranjesluizen, oost","Oranjesluizen, oost",52.381617,4.961275,,,Netherlands,Rijkswaterstaat WaterWebservices
oranjesluizen.west,"Oranjesluizen, west","Oranjesluizen, west",52.382238,4.959066,,,Netherlands,Rijkswaterstaat WaterWebservices
oranjezon,Oranjezon,Oranjezon,51.596793,3.574369,,,Netherlands,Rijkswaterstaat WaterWebservices
ossenisse,Ossenisse,vh Overloop van Hansweert,51.407884,3.966769,,,Netherlands,Rijkswaterstaat WaterWebservices
oterdum,Oterdum,Oterdum,53.31268,7.019246,,,Netherlands,Rijkswaterstaat WaterWebservices
oudbeijerland,Oud Beijerland,km 999,51.825528,4.385572,,,Netherlands,Rijkswaterstaat WaterWebservices
oudbeijerland.badstrand,"Oud Beijerland, badstrand","Oud Beijerland, badstrand",51.830109,4.395771,,,Netherlands,Rijkswaterstaat WaterWebservices
ouddorp,Ouddorp,Ouddorp,51.797831,3.929932,,,Netherlands,Rijkswaterstaat WaterWebservices
ouddorp.depunt.grevelingen,"Ouddorp, De Punt, Grevelingen","Ouddorp, De Punt, Grevelingen",51.780095,3.885069,,,Netherlands,Rijkswaterstaat WaterWebservices
ouddorp.diepeput,"Ouddorp, diepe put","Ouddorp, diepe put",51.796183,3.934769,,,Netherlands,Rijkswaterstaat WaterWebservices
ouddorp.strand,"Ouddorp, strand","Ouddorp, strand",51.831487,3.925506,,,Netherlands,Rijkswaterstaat WaterWebservices
oudemirdum,Oude Mirdum,Oude Mirdum,52.822004,5.467314,,,Netherlands,Rijkswaterstaat WaterWebservices
oudemirdum.ijsselmeer.noordoost.meetpaal9,"Oude Mirdum, IJsselmeer, noordoost, meetpaal 09","Oude Mirdum, IJsselmeer, noordoost, meetpaal 09",52.810189,5.48847,,,Netherlands,Rijkswaterstaat WaterWebservices
oudemirdum.ijsselmeer.noordoost.meetpaalfl05,"Oude Mirdum, IJsselmeer, noordoost, meetpaal FL05",voorheen Friesche Kust,52.836389,5.512037,,,Netherlands,Rijkswaterstaat WaterWebservices
oudetonge.badstrand,"Oude-Tonge, badstrand","Oude-Tonge, badstrand",51.676415,4.207675,,,Netherlands,Rijkswaterstaat WaterWebservices
oudewestereems,Oude Westereems,Oude Westereems,53.496162,6.697226,,,Netherlands,Rijkswaterstaat WaterWebservices
oudewestereems.noord,"Oude Westereems, noord","Oude Westereems, noord",53.528384,6.662908,,,Netherlands,Rijkswaterstaat WaterWebservices
oudezeug,Oude Zeug,Oude Zeug,52.859168,5.103472,,,Netherlands,Rijkswaterstaat WaterWebservices
oudezeug.ijsselmeer.midden.noord.meetpaal47,"Oude Zeug, IJsselmeer , midden, noord, meetpaal 47","Oude Zeug, IJsselmeer , midden, noord, meetpaal 47",52.91201,5.223985,,,Netherlands,Rijkswaterstaat WaterWebservices
oudezeug.ijsselmeer.midden.noord.meetpaal48,"Oude Zeug, IJsselmeer , midden, noord, meetpaal 48","Oude Zeug, IJsselmeer , midden, noord, meetpaal 48",52.87351,5.118499,,,Netherlands,Rijkswaterstaat WaterWebservices
oudezeug.ijsselmeer.midden.noord.meetpaal49,"Oude Zeug, IJsselmeer , midden, noord, meetpaal 49","Oude Zeug, IJsselmeer , midden, noord, meetpaal 49",52.870143,5.108064,,,Netherlands,Rijkswaterstaat WaterWebservices
oudnaarden,Oud Naarden,Oud Naarden,52.324849,5.230986,,,Netherlands,Rijkswaterstaat WaterWebservices
oudvalkeveen,Oud-Valkeveen,Oud-Valkeveen,52.308327,5.193257,,,Netherlands,Rijkswaterstaat WaterWebservices
ouwerkerk.hoekvanouwerkerk.badstrand,"Ouwerkerk, Hoek van Ouwerkerk, badstrand","Ouwerkerk, Hoek van Ouwerkerk, badstrand",51.616176,3.961335,,,Netherlands,Rijkswaterstaat WaterWebservices
overasseltii,Overasselt II,Overasselt II,51.754895,5.793547,,,Netherlands,Rijkswaterstaat WaterWebservices
overlaatcontelmo,Overlaat contelmo,Overlaat contelmo,51.091668,5.824927,,,Netherlands,Rijkswaterstaat WaterWebservices
paap,Paap,Paap,53.348944,6.944522,,,Netherlands,Rijkswaterstaat WaterWebservices
paardenboer,Paardenboer,Paardenboer,52.611716,5.957832,,,Netherlands,Rijkswaterstaat WaterWebservices
pampus.oost,"Pampus, oost","Pampus, oost",52.366482,5.087658,,,Netherlands,Rijkswaterstaat WaterWebservices
pampus.west,"Pampus, west","Pampus, west",52.363683,5.059078,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.gemaal,"Panheel, gemaal","Panheel, gemaal",51.176547,5.8563,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.sluis.boven,"Panheel, sluis, boven","Panheel, sluis, boven",51.165552,5.86185,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.sluis.inlaat,"Panheel, sluis, inlaat",NettobalansIN,51.176542,5.8563,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.sluis.pomp1,"Panheel, sluis, pomp 1","Panheel, sluis, pomp 1",51.17655,5.8563,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.sluis.pomp2,"Panheel, sluis, pomp 2","Panheel, sluis, pomp 2",51.176553,5.8563,,,Netherlands,Rijkswaterstaat WaterWebservices
panheel.sluis.uitlaat,"Panheel, sluis, uitlaat",NettobalansUIT,51.176542,5.8563,,,Netherlands,Rijkswaterstaat WaterWebservices
pannengat.boei1,"Pannengat, boei 1","Pannengat, boei 1",53.243317,5.19098,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal,"Pannerden, Pannerdensch kanaal","Pannerden, Pannerdensch kanaal",51.87475,6.03778,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km868p000.ro,"Pannerden, Pannerdensch kanaal, km. 868.000 , ro","Pannerden, Pannerdensch kanaal, km. 868.000 , ro",51.877802,6.035638,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km870p000.ro,"Pannerden, Pannerdensch kanaal, km. 870.000 , ro","Pannerden, Pannerdensch kanaal, km. 870.000 , ro",51.894273,6.024725,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km872p800.ro,"Pannerden, Pannerdensch kanaal, km. 872.800 , ro","Pannerden, Pannerdensch kanaal, km. 872.800 , ro",51.9093,5.996963,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km876p400.lo,"Pannerden, Pannerdensch kanaal, km. 876.400 , lo","Pannerden, Pannerdensch kanaal, km. 876.400 , lo",51.932389,5.962048,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km877p500.lo,"Pannerden, Pannerdensch kanaal, km. 877.500 , lo","Pannerden, Pannerdensch kanaal, km. 877.500 , lo",51.942017,5.95922,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km877p500.ro,"Pannerden, Pannerdensch kanaal, km. 877.500 , ro","Pannerden, Pannerdensch kanaal, km. 877.500 , ro",51.94304,5.962631,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km878p000.lo,"Pannerden, Pannerdensch kanaal, km. 878.000 , lo","Pannerden, Pannerdensch kanaal, km. 878.000 , lo",51.946337,5.955997,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km878p000.ro,"Pannerden, Pannerdensch kanaal, km. 878.000 , ro","Pannerden, Pannerdensch kanaal, km. 878.000 , ro",51.948031,5.958786,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km878p500.lo,"Pannerden, Pannerdensch kanaal, km. 878.500 , lo","Pannerden, Pannerdensch kanaal, km. 878.500 , lo",51.949818,5.950763,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.pannerdenschkanaal.km878p500.ro,"Pannerden, Pannerdensch kanaal, km. 878.500 , ro","Pannerden, Pannerdensch kanaal, km. 878.500 , ro",51.951216,5.953895,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.regelwerk.beneden,"Pannerden, regelwerk, beneden","Pannerden, regelwerk, beneden",51.888635,6.029691,,,Netherlands,Rijkswaterstaat WaterWebservices
pannerden.regelwerk.boven,"Pannerden, regelwerk, boven","Pannerden, regelwerk, boven",51.888013,6.030013,,,Netherlands,Rijkswaterstaat WaterWebservices
papenbeek.leukermeer.recreatiestrandvakantiepark,"Papenbeek, Leukermeer, Recreatiestrand Vakantiepark","Papenbeek, Leukermeer, Recreatiestrand Vakantiepark",51.567382,6.062421,,,Netherlands,Rijkswaterstaat WaterWebservices
papendrecht,Papendrecht,km 972.5,51.822533,4.723611,,,Netherlands,Rijkswaterstaat WaterWebservices
parksluis,Parksluis,Parksluis,51.906535,4.464452,,,Netherlands,Rijkswaterstaat WaterWebservices
pasvanrilland.boei81a,"Pas van Rilland, boei 81A","Pas van Rilland, boei 81A",51.380516,4.211838,,,Netherlands,Rijkswaterstaat WaterWebservices
pauluszand,Pauluszand,Pauluszand,51.762329,4.860298,,,Netherlands,Rijkswaterstaat WaterWebservices
perkpolder.badstrand,"Perkpolder, badstrand","Perkpolder, badstrand",51.401619,4.016338,,,Netherlands,Rijkswaterstaat WaterWebservices
perkpolder.walsoorden,"Perkpolder, Walsoorden","Perkpolder, Walsoorden",51.398845,4.017427,,,Netherlands,Rijkswaterstaat WaterWebservices
pernis,Pernis,km 1008,51.896583,4.390528,,,Netherlands,Rijkswaterstaat WaterWebservices
petten,Petten,Petten,52.78839,4.664854,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.5kmuitdekust,"Petten, 5 km uit de kust","Petten, 5 km uit de kust",52.831866,4.615138,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai16,"Petten, meetraai 16","Petten, meetraai 16",52.771999,4.651892,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai17,"Petten, meetraai 17","Petten, meetraai 17",52.771401,4.65405,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai18,"Petten, meetraai 18","Petten, meetraai 18",52.771159,4.655551,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai3,"Petten, meetraai 03","Petten, meetraai 03",52.772884,4.649758,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai6,"Petten, meetraai 06","Petten, meetraai 06",52.77083,4.656149,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai67,"Petten, meetraai 67","Petten, meetraai 67",52.77076,4.656432,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai7,"Petten, meetraai 07","Petten, meetraai 07",52.770636,4.656745,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.meetraai8,"Petten, meetraai 08","Petten, meetraai 08",52.770538,4.656999,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.strand,"Petten, strand","Petten, strand",52.775785,4.661061,,,Netherlands,Rijkswaterstaat WaterWebservices
petten.zuid,"Petten, zuid","Petten, zuid",52.772659,4.649702,,,Netherlands,Rijkswaterstaat WaterWebservices
philipsdam.oost,"Philipsdam, oost","Philipsdam, oost",51.661678,4.195802,,,Netherlands,Rijkswaterstaat WaterWebservices
philipsdam.west,"Philipsdam, west","Philipsdam, west",51.665512,4.149443,,,Netherlands,Rijkswaterstaat WaterWebservices
pieterburenwad,Pieterburenwad,1,53.457101,6.453042,,,Netherlands,Rijkswaterstaat WaterWebservices
plaatvanoudetonge.oost,"Plaat van Oude Tonge, oost","Plaat van Oude Tonge, oost",51.672527,4.13955,,,Netherlands,Rijkswaterstaat WaterWebservices
plasvanwijck.heteren,"Plas van Wijck, Heteren","Plas van Wijck, Heteren",51.963229,5.752846,,,Netherlands,Rijkswaterstaat WaterWebservices
plaswrceijsden,Plas WRC Eijsden,Hoge Weerd,50.818162,5.699367,,,Netherlands,Rijkswaterstaat WaterWebservices
plaswrceijsden.oostmaarland.noord,"Plas WRC Eijsden, Oost Maarland, noord","Plas WRC Eijsden, Oost Maarland, noord",50.807845,5.705312,,,Netherlands,Rijkswaterstaat WaterWebservices
poeldonk.aa.inlaat,"Poeldonk, Aa, inlaat",Spuien,51.68365,5.353944,,,Netherlands,Rijkswaterstaat WaterWebservices
poeldonk.aa.schuif.links,"Poeldonk, Aa, schuif, links","Poeldonk, Aa, schuif, links",51.683644,5.353944,,,Netherlands,Rijkswaterstaat WaterWebservices
poeldonk.aa.schuif.rechts,"Poeldonk, Aa, schuif, rechts","Poeldonk, Aa, schuif, rechts",51.683647,5.353944,,,Netherlands,Rijkswaterstaat WaterWebservices
poeldonk.aa.uitlaat,"Poeldonk, Aa, uitlaat",NettobalansUIT,51.683644,5.353944,,,Netherlands,Rijkswaterstaat WaterWebservices
poeldonk.dungensebrug,"Poeldonk, Dungense Brug","Poeldonk, Dungense Brug",51.680673,5.368564,,,Netherlands,Rijkswaterstaat WaterWebservices
pogum,Pogum,Pogum,53.321485,7.253999,,,Netherlands,Rijkswaterstaat WaterWebservices
polingangkwn,Pol-ingang KWN,Pol-ingang KWN,51.166167,5.892948,,,Netherlands,Rijkswaterstaat WaterWebservices
pollendam,Pollendam,Pollendam,53.192574,5.339854,,,Netherlands,Rijkswaterstaat WaterWebservices
poortershaven.ro,"Poortershaven, ro",km 1023.1,51.940318,4.202026,,,Netherlands,Rijkswaterstaat WaterWebservices
poortugaal,Poortugaal,km 998,51.842247,4.396084,,,Netherlands,Rijkswaterstaat WaterWebservices
portaisola,Porta Isola,Porta Isola,51.134037,5.855281,,,Netherlands,Rijkswaterstaat WaterWebservices
pottengat,Pottengat,Pottengat,52.637245,5.323093,,,Netherlands,Rijkswaterstaat WaterWebservices
prosperpolder,Prosperpolder,Prosperpolder,51.340042,4.265944,,,Netherlands,Rijkswaterstaat WaterWebservices
puttershoek,Puttershoek,Puttershoek,51.811648,4.565993,,,Netherlands,Rijkswaterstaat WaterWebservices
q1.1,Q1 platform,Q1 platform,52.925335,4.150361,,,Netherlands,Rijkswaterstaat WaterWebservices
raamsdonksveer,Raamsdonksveer,Donge,51.681731,4.877359,,,Netherlands,Rijkswaterstaat WaterWebservices
raamsdonkveerbrughillen,Raamsdonkveer brug Hillen,Raamsdonkveer brug Hillen,51.682081,4.855087,,,Netherlands,Rijkswaterstaat WaterWebservices
ramsdiep,Ramsdiep,kilometer 10,52.630065,5.931705,,,Netherlands,Rijkswaterstaat WaterWebservices
ramspolbrug.ramsdiep,"Ramspolbrug, Ramsdiep","Ramspolbrug, Ramsdiep",52.612666,5.841944,,,Netherlands,Rijkswaterstaat WaterWebservices
ramspolkering.ketelmeer,Ramspolkering Ketelmeerzijde,0,52.610468,5.84081401,,,Netherlands,Rijkswaterstaat WaterWebservices
ranselgat,Ranselgat,Ranselgat,53.527608,6.723824,,,Netherlands,Rijkswaterstaat WaterWebservices
ranselgat.zuid,"Ranselgat, zuid","Ranselgat, zuid",53.493937,6.810293,,,Netherlands,Rijkswaterstaat WaterWebservices
ravenstein,Ravenstein,Ravenstein,51.79596,5.658714,,,Netherlands,Rijkswaterstaat WaterWebservices
ravenstein.beneden.spoorbrug,"Ravenstein, beneden, Spoorbrug","Ravenstein, beneden, Spoorbrug",51.802374,5.654068,,,Netherlands,Rijkswaterstaat WaterWebservices
ravenswaay.beneden,"Ravenswaay, beneden",ARK km 63.5,51.946648,5.376294,,,Netherlands,Rijkswaterstaat WaterWebservices
razernijpolder,Razernijpolder,Razernijpolder,51.506544,4.206926,,,Netherlands,Rijkswaterstaat WaterWebservices
recreatiegebiedmookerplas,Recreatiegebied Mookerplas,Recreatiegebied Mookerplas,51.732233,5.929823,,,Netherlands,Rijkswaterstaat WaterWebservices
recreatiegebieduiterdijkschellinkhout,Recreatiegebied Uiterdijk Schellinkhout,Recreatiegebied Uiterdijk Schellinkhout,52.63273,5.120501,,,Netherlands,Rijkswaterstaat WaterWebservices
recreatieoordveluwestrandbad,Recreatieoord Veluwe Strandbad,Recreatieoord Veluwe Strandbad,52.453215,5.821841,,,Netherlands,Rijkswaterstaat WaterWebservices
recreatieparkdescherpenhof,Recreatiepark De Scherpenhof,Recreatiepark De Scherpenhof,52.298177,6.099814,,,Netherlands,Rijkswaterstaat WaterWebservices
recreatieterreinhellegatsplein,Recreatieterrein Hellegatsplein,Recreatieterrein Hellegatsplein,51.705842,4.398554,,,Netherlands,Rijkswaterstaat WaterWebservices
redichemsewaard,Redichemse Waard,recreatieplas,51.975318,5.238752,,,Netherlands,Rijkswaterstaat WaterWebservices
reevediep,Reevediep,Reevediep,52.527562,5.893674,,,Netherlands,Rijkswaterstaat WaterWebservices
reide,Reide,Reide,53.309315,7.096425,,,Netherlands,Rijkswaterstaat WaterWebservices
remmerden,Remmerden,Remmerden,51.969655,5.535344,,,Netherlands,Rijkswaterstaat WaterWebservices
renesse.badstrand.j.vanrenessewegbadstrand,"Renesse, badstrand, J. van Renesseweg badstrand","Renesse, badstrand, J. van Renesseweg badstrand",51.74224,3.763166,,,Netherlands,Rijkswaterstaat WaterWebservices
renesse.badstrand.luieweg,"Renesse, badstrand, Luieweg","Renesse, badstrand, Luieweg",51.739668,3.750863,,,Netherlands,Rijkswaterstaat WaterWebservices
reve,Reve,Reve,52.517857,5.860605,,,Netherlands,Rijkswaterstaat WaterWebservices
rhederlaag.bahrschestrand,"Rhederlaag, Bahrsche Strand","Rhederlaag, Bahrsche Strand",51.987341,6.041818,,,Netherlands,Rijkswaterstaat WaterWebservices
rhederlaag.giesekop,"Rhederlaag, Giese Kop","Rhederlaag, Giese Kop",51.992371,6.058402,,,Netherlands,Rijkswaterstaat WaterWebservices
rhederlaag.lathumsehoek,"Rhederlaag, Lathumse Hoek",recreatieplas,51.988441,6.037961,,,Netherlands,Rijkswaterstaat WaterWebservices
rhederlaag.noordoever,"Rhederlaag, Noordoever","Rhederlaag, Noordoever",52.002495,6.046758,,,Netherlands,Rijkswaterstaat WaterWebservices
rhenen.grebbeberg,Rhenen Grebbeberg,Rhenen Grebbeberg,51.949389,5.589806,,,Netherlands,Rijkswaterstaat WaterWebservices
rietplaat,Rietplaat,Rietplaat,51.747494,4.776338,,,Netherlands,Rijkswaterstaat WaterWebservices
rietplaat.badstrand,"Rietplaat, badstrand","Rietplaat, badstrand",51.748397,4.776977,,,Netherlands,Rijkswaterstaat WaterWebservices
rietweg,Rietweg,Larsertocht,52.435452,5.566606,,,Netherlands,Rijkswaterstaat WaterWebservices
rijswijk.drielandenpunt,Rijswijk Drielandenpunt,Rijswijk Drielandenpunt,51.95187,5.35958,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.antwerpskanaalpand,"Rilland, Antwerps kanaalpand",linker oever km 1042,51.405709,4.237887,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bath,"Rilland, Bath","Rilland, Bath",51.39878,4.21014,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bathsebrug,"Rilland, Bathsebrug",voorheen Kreekrakbrug spuikanaal,51.42503,4.231181,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bathsespuikanaal.inloop,"Rilland, Bathse Spuikanaal, inloop","Rilland, Bathse Spuikanaal, inloop",51.46291,4.22577,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bathsespuisluis,Rilland Bathse spuisluis,Rilland Bathse spuisluis,51.3931,4.23458,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bathsespuisluis.binnen,Rilland Bathse spuisluis binnen,Rilland Bathse spuisluis binnen,51.393198,4.235008,,,Netherlands,Rijkswaterstaat WaterWebservices
rilland.bathsespuisluis.buiten,Rilland Bathse spuisluis buiten,Rilland Bathse spuisluis buiten,51.39283,4.234155,,,Netherlands,Rijkswaterstaat WaterWebservices
